Order_Date;Ship_Date;Ship_Mode;Customer_ID;Segment;City;State;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;shipping_costs;number_of_products_in_warehouse;production_costs_per_unit
10.04.2016;16.04.2016;Standard Class;EH-14125;Home Office;Rochester;New York;14609.0;East;OFF-ST-10001476;Office Supplies;Storage;Steel Personal Filing/Posting Tote;142.04;11;8;34
10.04.2016;16.04.2016;Standard Class;EH-14125;Home Office;Rochester;New York;14609.0;East;OFF-AR-10002804;Office Supplies;Art;Faber Castell Col-Erase Pencils;14.67;10;221;1
25.12.2016;30.12.2016;Second Class;RA-19285;Consumer;San Diego;California;92037.0;West;TEC-CO-10004202;Technology;Copiers;Brother DCP1000 Digital 3 in 1 Multifunction Machine;1199.96;17;1;7
25.12.2016;30.12.2016;Second Class;RA-19285;Consumer;San Diego;California;92037.0;West;OFF-PA-10001307;Office Supplies;Paper;Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad;12. Jun;6;99;6
25.12.2016;30.12.2016;Second Class;RA-19285;Consumer;San Diego;California;92037.0;West;OFF-PA-10001667;Office Supplies;Paper;Great White Multi-Use Recycled Paper (20Lb. and 84 Bright);17.94;2;1;2
05.04.2016;07.04.2016;First Class;TT-21070;Consumer;Philadelphia;Pennsylvania;19120.0;East;OFF-LA-10001569;Office Supplies;Labels;Avery 499;23.904;4;9;1
17.01.2016;23.01.2016;Standard Class;AH-10465;Consumer;Bartlett;Tennessee;38134.0;South;OFF-SU-10000898;Office Supplies;Supplies;Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8 Cut, 8L;88.96;6;46;3
20.05.2018;24.05.2018;Standard Class;CC-12430;Home Office;Lakewood;California;90712.0;West;FUR-CH-10000225;Furniture;Chairs;Global Geo Office Task Chair, Gray;518.272;82;7;361
20.05.2018;24.05.2018;Standard Class;CC-12430;Home Office;Lakewood;California;90712.0;West;FUR-FU-10002191;Furniture;Furnishings;G.E. Halogen Desk Lamp Bulbs;Jun 98;7;1;13
20.05.2018;24.05.2018;Standard Class;CC-12430;Home Office;Lakewood;California;90712.0;West;TEC-MA-10003176;Technology;Machines;Okidata B400 Printer;343.2;19;9;15
13.08.2018;20.08.2018;Standard Class;KD-16495;Corporate;Philadelphia;Pennsylvania;19120.0;East;OFF-LA-10004093;Office Supplies;Labels;Avery 486;17.544;6;2;5
31.12.2016;04.01.2017;Standard Class;BG-11035;Consumer;Austin;Texas;78745.0;Central;OFF-ST-10000025;Office Supplies;Storage;Fellowes Stor/Drawer Steel Plus Storage Drawers;152.688;9;25;20
31.12.2016;04.01.2017;Standard Class;BG-11035;Consumer;Austin;Texas;78745.0;Central;OFF-FA-10001561;Office Supplies;Fasteners;Stockwell Push Pins;3.488;7;89;9
31.12.2016;04.01.2017;Standard Class;BG-11035;Consumer;Austin;Texas;78745.0;Central;OFF-SU-10001225;Office Supplies;Supplies;Staple remover;5.888;1;48;18
25.12.2018;29.12.2018;Standard Class;FH-14365;Corporate;Los Angeles;California;90008.0;West;OFF-BI-10001718;Office Supplies;Binders;GBC DocuBind P50 Personal Binding Machine;153.552;29;10;1
25.12.2018;29.12.2018;Standard Class;FH-14365;Corporate;Los Angeles;California;90008.0;West;OFF-ST-10002756;Office Supplies;Storage;Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24 Deep, Sand;270.62;16;1;13
01.09.2017;07.09.2017;Standard Class;PG-18820;Consumer;New York City;New York;10011.0;East;TEC-AC-10001432;Technology;Accessories;Enermax Aurora Lite Keyboard;468.9;4;4;48
01.09.2017;07.09.2017;Standard Class;PG-18820;Consumer;New York City;New York;10011.0;East;TEC-AC-10003399;Technology;Accessories;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;72.48;11;4;3
01.09.2017;07.09.2017;Standard Class;PG-18820;Consumer;New York City;New York;10011.0;East;OFF-SU-10001574;Office Supplies;Supplies;Acme Value Line Scissors;Okt 95;2;111;141
01.09.2017;07.09.2017;Standard Class;PG-18820;Consumer;New York City;New York;10011.0;East;FUR-FU-10004864;Furniture;Furnishings;Howard Miller 14-1/2 Diameter Chrome Round Wall Clock;191.82;7;1;134
05.08.2018;08.08.2018;First Class;NZ-18565;Home Office;Houston;Texas;77070.0;Central;OFF-ST-10001172;Office Supplies;Storage;Tennsco Lockers, Sand;151.056;9;41;4
18.02.2015;18.02.2015;Same Day;TB-21595;Consumer;Lubbock;Texas;79424.0;Central;FUR-FU-10002396;Furniture;Furnishings;DAX Copper Panel Document Frame, 5 x 7 Size;25.16;8;1;21
22.11.2017;27.11.2017;Standard Class;JE-15475;Consumer;Houston;Texas;77095.0;Central;OFF-BI-10004040;Office Supplies;Binders;Wilson Jones Impact Binders;6.216;11;3;13
22.11.2017;27.11.2017;Standard Class;JE-15475;Consumer;Houston;Texas;77095.0;Central;OFF-AR-10003481;Office Supplies;Art;Newell 348;23.616;5;35;3
22.11.2017;27.11.2017;Standard Class;JE-15475;Consumer;Houston;Texas;77095.0;Central;TEC-AC-10000387;Technology;Accessories;KeyTronic KT800P2 - Keyboard - Black;24.032;10;27;72
22.11.2017;27.11.2017;Standard Class;JE-15475;Consumer;Houston;Texas;77095.0;Central;OFF-LA-10000262;Office Supplies;Labels;Avery 494;2.088;4;33;12
22.11.2017;27.11.2017;Standard Class;JE-15475;Consumer;Houston;Texas;77095.0;Central;OFF-BI-10003196;Office Supplies;Binders;Accohide Poly Flexible Ring Binders;4.488;9;10;5
14.12.2016;18.12.2016;Standard Class;EH-13945;Consumer;Costa Mesa;California;92627.0;West;FUR-FU-10004351;Furniture;Furnishings;Staple-based wall hangings;29.22;38;14;176
13.06.2016;17.06.2016;Standard Class;BF-10975;Corporate;Roswell;Georgia;30076.0;South;OFF-PA-10001870;Office Supplies;Paper;Xerox 202;Jun 48;688;3;22
28.12.2018;31.12.2018;Second Class;PC-18745;Corporate;Loveland;Colorado;80538.0;West;OFF-BI-10002813;Office Supplies;Binders;Avery Reinforcements for Hole-Punch Pages;1.188;9;29;4
20.09.2018;26.09.2018;Standard Class;SV-20365;Consumer;New York City;New York;10035.0;East;FUR-CH-10003846;Furniture;Chairs;Hon Valutask Swivel Chairs;272.646;10;0;92
20.09.2018;26.09.2018;Standard Class;SV-20365;Consumer;New York City;New York;10035.0;East;TEC-AC-10002647;Technology;Accessories;Logitech Wireless Boombox Speaker - portable - wireless, wired;212.8;10;17;10
20.09.2018;26.09.2018;Standard Class;SV-20365;Consumer;New York City;New York;10035.0;East;OFF-PA-10000807;Office Supplies;Paper;TOPS Important Message Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad;38.52;12;2;2
20.09.2018;26.09.2018;Standard Class;SV-20365;Consumer;New York City;New York;10035.0;East;TEC-AC-10001465;Technology;Accessories;SanDisk Cruzer 64 GB USB Flash Drive;72.64;4;1;9
20.09.2018;26.09.2018;Standard Class;SV-20365;Consumer;New York City;New York;10035.0;East;OFF-ST-10000615;Office Supplies;Storage;SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h;45.4;6;4;17
20.09.2018;26.09.2018;Standard Class;SV-20365;Consumer;New York City;New York;10035.0;East;OFF-PA-10002713;Office Supplies;Paper;Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11;13.76;4;87;7
20.09.2018;26.09.2018;Standard Class;SV-20365;Consumer;New York City;New York;10035.0;East;FUR-CH-10003061;Furniture;Chairs;Global Leather Task Chair, Black;80.991;10;3;49
20.09.2018;26.09.2018;Standard Class;SV-20365;Consumer;New York City;New York;10035.0;East;OFF-BI-10000343;Office Supplies;Binders;Pressboard Covers with Storage Hooks, 9 1/2 x 11, Light Blue;11.784;22;1;5
20.09.2018;26.09.2018;Standard Class;SV-20365;Consumer;New York City;New York;10035.0;East;OFF-FA-10000304;Office Supplies;Fasteners;Advantus Push Pins;Apr 36;2;2610;13
20.09.2018;26.09.2018;Standard Class;SV-20365;Consumer;New York City;New York;10035.0;East;FUR-CH-10004086;Furniture;Chairs;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;2.888.127;166;3;22
20.09.2018;26.09.2018;Standard Class;SV-20365;Consumer;New York City;New York;10035.0;East;TEC-PH-10002885;Technology;Phones;Apple iPhone 5;1299.66;6;5;157
20.09.2018;26.09.2018;Standard Class;SV-20365;Consumer;New York City;New York;10035.0;East;FUR-CH-10001215;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;2254.41;10;40;17
20.09.2018;26.09.2018;Standard Class;SV-20365;Consumer;New York City;New York;10035.0;East;TEC-PH-10000215;Technology;Phones;Plantronics Cordless Phone Headset with In-line Volume - M214C;104.85;5;5;15
20.09.2018;26.09.2018;Standard Class;SV-20365;Consumer;New York City;New York;10035.0;East;TEC-AC-10001998;Technology;Accessories;Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired;59.97;11;5;12
22.08.2018;24.08.2018;First Class;Dp-13240;Home Office;Philadelphia;Pennsylvania;19143.0;East;FUR-TA-10002356;Furniture;Tables;Bevis Boat-Shaped Conference Table;314.532;10;0;150
18.06.2016;22.06.2016;Standard Class;HR-14830;Corporate;Miami;Florida;33178.0;South;OFF-AR-10002399;Office Supplies;Art;Dixon Prang Watercolor Pencils, 10-Color Set with Brush;13.632;5;2;10
20.12.2015;25.12.2015;Standard Class;WB-21850;Consumer;Grand Prairie;Texas;75051.0;Central;OFF-AP-10001563;Office Supplies;Appliances;Belkin Premiere Surge Master II 8-outlet surge protector;19.432;11;1;120
20.12.2015;25.12.2015;Standard Class;WB-21850;Consumer;Grand Prairie;Texas;75051.0;Central;TEC-AC-10004510;Technology;Accessories;Logitech Desktop MK120 Mouse and keyboard Combo;65.44;4;125;9
11.09.2017;16.09.2017;Standard Class;AS-10090;Consumer;Chicago;Illinois;60653.0;Central;OFF-LA-10001982;Office Supplies;Labels;Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set;6.0;5;24;8
11.09.2017;16.09.2017;Standard Class;AS-10090;Consumer;Chicago;Illinois;60653.0;Central;OFF-BI-10004141;Office Supplies;Binders;Insertable Tab Indexes For Data Binders;1.908;1;0;12
12.11.2017;16.11.2017;Standard Class;SP-20920;Consumer;Parma;Ohio;44134.0;East;FUR-CH-10004495;Furniture;Chairs;Global Leather and Oak Executive Chair, Black;1.474.802;16;1;221
12.11.2017;16.11.2017;Standard Class;SP-20920;Consumer;Parma;Ohio;44134.0;East;OFF-AP-10002311;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;110.096;8;31;11
12.11.2017;16.11.2017;Standard Class;SP-20920;Consumer;Parma;Ohio;44134.0;East;OFF-FA-10000585;Office Supplies;Fasteners;OIC Bulk Pack Metal Binder Clips;16.752;2;2;4
12.11.2017;16.11.2017;Standard Class;SP-20920;Consumer;Parma;Ohio;44134.0;East;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;1.537.074;13;81;249
12.11.2017;16.11.2017;Standard Class;SP-20920;Consumer;Parma;Ohio;44134.0;East;FUR-CH-10003746;Furniture;Chairs;Hon 4070 Series Pagoda Round Back Stacking Chairs;449.372;22;0;703
14.03.2017;20.03.2017;Standard Class;SP-20650;Corporate;Redwood City;California;94061.0;West;OFF-BI-10003291;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;41.904;10;18;7
13.11.2017;19.11.2017;Standard Class;CM-12655;Home Office;New York City;New York;10011.0;East;TEC-PH-10002114;Technology;Phones;Xiaomi Mi3;2279.96;103;1;60
13.11.2017;19.11.2017;Standard Class;CM-12655;Home Office;New York City;New York;10011.0;East;OFF-LA-10001569;Office Supplies;Labels;Avery 499;14.94;5;1;1
19.09.2018;25.09.2018;Standard Class;JR-16210;Corporate;Springfield;Oregon;97477.0;West;TEC-PH-10001425;Technology;Phones;Mophie Juice Pack Helium for iPhone;191.976;8;34;5
19.09.2018;25.09.2018;Standard Class;JR-16210;Corporate;Springfield;Oregon;97477.0;West;OFF-AR-10001915;Office Supplies;Art;Peel-Off China Markers;23.832;7;25;8
19.09.2018;25.09.2018;Standard Class;JR-16210;Corporate;Springfield;Oregon;97477.0;West;FUR-FU-10004864;Furniture;Furnishings;Howard Miller 14-1/2 Diameter Chrome Round Wall Clock;409.216;91;1;65
19.09.2018;25.09.2018;Standard Class;JR-16210;Corporate;Springfield;Oregon;97477.0;West;FUR-BO-10001972;Furniture;Bookcases;OSullivan 4-Shelf Bookcase in Odessa Pine;72.588;11;317;208
04.12.2018;09.12.2018;Standard Class;CB-12415;Consumer;Chicago;Illinois;60610.0;Central;OFF-ST-10000532;Office Supplies;Storage;Advantus Rolling Drawer Organizers;61.568;9;5;15
31.08.2016;05.09.2016;Standard Class;SD-20485;Home Office;Bedford;Texas;76021.0;Central;OFF-PA-10003883;Office Supplies;Paper;Message Book, Phone, Wirebound Standard Line Memo, 2 3/4 X 5;20.96;1;13;1
03.06.2018;07.06.2018;Standard Class;SS-20140;Corporate;Los Angeles;California;90036.0;West;TEC-AC-10003038;Technology;Accessories;Kingston Digital DataTraveler 16GB USB 2.0;44.75;10;991;10
03.06.2018;07.06.2018;Standard Class;SS-20140;Corporate;Los Angeles;California;90036.0;West;OFF-PA-10001593;Office Supplies;Paper;Xerox 1947;Nov 96;4;2;1
03.06.2018;07.06.2018;Standard Class;SS-20140;Corporate;Los Angeles;California;90036.0;West;OFF-BI-10002049;Office Supplies;Binders;UniKeep View Case Binders;3.912;9;4;1
31.03.2017;06.04.2017;Standard Class;EH-13990;Consumer;New York City;New York;10009.0;East;FUR-CH-10003817;Furniture;Chairs;Global Value Steno Chair, Gray;327.996;15;11;26
25.10.2015;28.10.2015;First Class;AH-10030;Corporate;San Francisco;California;94109.0;West;OFF-BI-10002353;Office Supplies;Binders;GBC VeloBind Cover Sets;49.408;2;61;5
26.03.2018;02.04.2018;Standard Class;EM-14200;Home Office;Virginia Beach;Virginia;23464.0;South;TEC-AC-10003116;Technology;Accessories;Memorex Froggy Flash Drive 8 GB;53.25;9;10;7
26.03.2018;02.04.2018;Standard Class;EM-14200;Home Office;Virginia Beach;Virginia;23464.0;South;OFF-FA-10003021;Office Supplies;Fasteners;Staples;Mrz 76;7;2;1
27.12.2015;31.12.2015;Standard Class;TB-21190;Home Office;New York City;New York;10011.0;East;FUR-CH-10004477;Furniture;Chairs;Global Push Button Managers Chair, Indigo;767.214;74;1;350
15.09.2018;20.09.2018;Standard Class;AB-10165;Consumer;Lebanon;Tennessee;37087.0;South;OFF-PA-10001033;Office Supplies;Paper;Xerox 1893;163.96;10;6;2
16.08.2017;19.08.2017;First Class;AO-10810;Corporate;Los Angeles;California;90045.0;West;FUR-TA-10004152;Furniture;Tables;Barricks 18 x 48 Non-Folding Utility Table with Bottom Storage Shelf;161.28;13;501;80
04.11.2017;04.11.2017;Same Day;TT-21220;Consumer;Chula Vista;California;91911.0;West;OFF-AR-10002135;Office Supplies;Art;Boston Heavy-Duty Trimline Electric Pencil Sharpeners;192.8;14;1;1
18.10.2016;22.10.2016;Standard Class;KN-16705;Home Office;Mcallen;Texas;78501.0;Central;TEC-AC-10000521;Technology;Accessories;Verbatim Slim CD and DVD Storage Cases, 50/Pack;27.696;6;1;183
18.10.2016;22.10.2016;Standard Class;KN-16705;Home Office;Mcallen;Texas;78501.0;Central;OFF-AP-10000026;Office Supplies;Appliances;Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection;73.164;10;2;25
31.10.2017;04.11.2017;Second Class;FO-14305;Consumer;Hollywood;Florida;33021.0;South;OFF-PA-10002986;Office Supplies;Paper;Xerox 1898;32.064;208;170;659
30.03.2015;04.04.2015;Standard Class;GA-14725;Consumer;San Francisco;California;94110.0;West;FUR-BO-10001337;Furniture;Bookcases;OSullivan Living Dimensions 2-Shelf Bookcases;205.666;18;86;12
18.04.2016;20.04.2016;First Class;NC-18415;Consumer;Santa Maria;California;93454.0;West;OFF-ST-10000532;Office Supplies;Storage;Advantus Rolling Drawer Organizers;115.44;10;1;9
09.07.2018;15.07.2018;Standard Class;JF-15190;Consumer;Manchester;Connecticut;6040.0;East;OFF-PA-10001497;Office Supplies;Paper;Xerox 1914;274.8;1;47;2
09.07.2018;15.07.2018;Standard Class;JF-15190;Consumer;Manchester;Connecticut;6040.0;East;OFF-ST-10002554;Office Supplies;Storage;Tennsco Industrial Shelving;195.64;26;47;5
09.07.2018;15.07.2018;Standard Class;JF-15190;Consumer;Manchester;Connecticut;6040.0;East;TEC-PH-10001336;Technology;Phones;Digium D40 VoIP phone;257.98;8;5;158
09.07.2018;15.07.2018;Standard Class;JF-15190;Consumer;Manchester;Connecticut;6040.0;East;OFF-AR-10002987;Office Supplies;Art;Prismacolor Color Pencil Set;119.04;10;128;1
27.06.2018;01.07.2018;Standard Class;GT-14710;Consumer;Omaha;Nebraska;68104.0;Central;OFF-PA-10000575;Office Supplies;Paper;Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page;20. Jul;10;1;25
22.12.2015;26.12.2015;Standard Class;KM-16660;Consumer;San Jose;California;95123.0;West;OFF-AR-10003394;Office Supplies;Art;Newell 332;Nov 76;15;447;9
21.11.2018;25.11.2018;Standard Class;PJ-18835;Corporate;San Francisco;California;94122.0;West;OFF-AR-10003394;Office Supplies;Art;Newell 332;Nov 76;1;452;1
21.11.2018;25.11.2018;Standard Class;PJ-18835;Corporate;San Francisco;California;94122.0;West;OFF-BI-10001191;Office Supplies;Binders;Canvas Sectional Post Binders;40.736;17;1;279
27.06.2017;29.06.2017;Second Class;AC-10660;Consumer;San Francisco;California;94109.0;West;TEC-PH-10003484;Technology;Phones;Ooma Telo VoIP Home Phone System;201.584;49;1;185
28.12.2018;31.12.2018;First Class;JG-15310;Corporate;Long Beach;California;90805.0;West;FUR-CH-10003968;Furniture;Chairs;Novimex Turbo Task Chair;340.704;16;1;241
08.04.2017;11.04.2017;First Class;RM-19375;Consumer;Columbus;Georgia;31907.0;South;FUR-BO-10001608;Furniture;Bookcases;Hon Metal Bookcases, Black;354.9;10;10;185
18.03.2015;21.03.2015;Second Class;EK-13795;Home Office;San Francisco;California;94110.0;West;FUR-BO-10004218;Furniture;Bookcases;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;1198.33;99;1;28
03.07.2018;08.07.2018;Standard Class;RD-19585;Consumer;Los Angeles;California;90004.0;West;OFF-ST-10002485;Office Supplies;Storage;Rogers Deluxe File Chest;87.92;17;9;15
20.04.2018;23.04.2018;First Class;CV-12805;Corporate;Philadelphia;Pennsylvania;19120.0;East;FUR-FU-10001876;Furniture;Furnishings;Computer Room Manger, 14;51.968;12;2;28
20.04.2018;23.04.2018;First Class;CV-12805;Corporate;Philadelphia;Pennsylvania;19120.0;East;OFF-ST-10002370;Office Supplies;Storage;Sortfiler Multipurpose Personal File Organizer, Black;51.336;5;1;10
20.04.2018;23.04.2018;First Class;CV-12805;Corporate;Philadelphia;Pennsylvania;19120.0;East;OFF-ST-10000142;Office Supplies;Storage;Deluxe Rollaway Locking File with Drawer;332.704;100;1;18
20.04.2018;23.04.2018;First Class;CV-12805;Corporate;Philadelphia;Pennsylvania;19120.0;East;FUR-FU-10004671;Furniture;Furnishings;Executive Impressions 12 Wall Clock;42.408;7;58;73
03.08.2017;05.08.2017;Second Class;AG-10330;Consumer;Tulsa;Oklahoma;74133.0;Central;OFF-EN-10002504;Office Supplies;Envelopes;Tyvek  Top-Opening Peel & Seel Envelopes, Plain White;81.54;9;2;1
03.08.2017;05.08.2017;Second Class;AG-10330;Consumer;Tulsa;Oklahoma;74133.0;Central;TEC-AC-10004803;Technology;Accessories;Sony Micro Vault Click 4 GB USB 2.0 Flash Drive;167.28;3;197;67
03.12.2017;09.12.2017;Standard Class;GM-14440;Consumer;Los Angeles;California;90049.0;West;OFF-ST-10001932;Office Supplies;Storage;Fellowes Staxonsteel Drawer Files;772.68;192;1;2
19.03.2015;21.03.2015;First Class;MC-17605;Corporate;Lakeland;Florida;33801.0;South;TEC-PH-10004667;Technology;Phones;Cisco 8x8 Inc. 6753i IP Business Phone System;323.976;12;1;3
19.03.2015;21.03.2015;First Class;MC-17605;Corporate;Lakeland;Florida;33801.0;South;OFF-LA-10000443;Office Supplies;Labels;Avery 501;11.808;6;20;1
19.03.2015;21.03.2015;First Class;MC-17605;Corporate;Lakeland;Florida;33801.0;South;OFF-ST-10000918;Office Supplies;Storage;Crate-A-Files;26.16;7;1;12
19.03.2015;21.03.2015;First Class;MC-17605;Corporate;Lakeland;Florida;33801.0;South;OFF-BI-10001196;Office Supplies;Binders;Avery Flip-Chart Easel Binder, Black;33.57;11;1;11
19.03.2015;21.03.2015;First Class;MC-17605;Corporate;Lakeland;Florida;33801.0;South;FUR-FU-10003981;Furniture;Furnishings;Eldon Wave Desk Accessories;4.992;12;10;5
19.03.2015;21.03.2015;First Class;MC-17605;Corporate;Lakeland;Florida;33801.0;South;FUR-FU-10002508;Furniture;Furnishings;Document Clip Frames;20.016;3;1;12
19.03.2015;21.03.2015;First Class;MC-17605;Corporate;Lakeland;Florida;33801.0;South;TEC-AC-10002647;Technology;Accessories;Logitech Wireless Boombox Speaker - portable - wireless, wired;170.24;10;2;42
20.04.2016;25.04.2016;Standard Class;ES-14020;Consumer;Houston;Texas;77036.0;Central;OFF-PA-10002377;Office Supplies;Paper;Xerox 1916;117.456;13;1;14
19.09.2016;22.09.2016;Second Class;RW-19540;Corporate;Los Angeles;California;90008.0;West;OFF-PA-10004530;Office Supplies;Paper;Personal Creations Ink Jet Cards and Labels;22.96;12;1;81
27.08.2015;30.08.2015;Second Class;MM-17920;Consumer;Springfield;Virginia;22153.0;South;OFF-PA-10002986;Office Supplies;Paper;Xerox 1898;13.36;5;695;105
19.12.2017;24.12.2017;Second Class;MH-17440;Corporate;New York City;New York;10035.0;East;OFF-BI-10000948;Office Supplies;Binders;GBC Laser Imprintable Binding System Covers, Desert Sand;34.248;469;17;13
19.12.2017;24.12.2017;Second Class;MH-17440;Corporate;New York City;New York;10035.0;East;OFF-AR-10001545;Office Supplies;Art;Newell 326;Mrz 52;5;8;10
02.08.2015;08.08.2015;Standard Class;NZ-18565;Home Office;Springfield;Missouri;65807.0;Central;OFF-BI-10001758;Office Supplies;Binders;Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders;26. Jul;10;1;14
